combineId,combineYear,combinePosition,combineHeight,combineWeight,combineHand,nameFull,college,ageAtDraft,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle
16085,2006,DE,73.63,265,,Mike Kudla,Ohio State,,,4.77,37.0,45.0,4.45,114.0,7.21,
16086,2006,OG,76.38,301,,Chris Kuper,North Dakota,23.375342465753400,,5.12,30.0,24.0,4.6,109.0,7.59,
16087,2006,DE,74.38,257,,Ryan LaCasse,Syracuse,23.24109589041100,,4.62,34.0,34.0,4.3,113.0,7.25,
16088,2006,SS,72.88,220,,Dawan Landry,Georgia Tech,23.345205479452100,,4.69,37.5,18.0,4.27,124.0,,
16089,2006,OLB,77.38,241,,Manny Lawson,NC State,21.835616438356200,,4.47,39.5,23.0,4.18,124.0,6.9,
16090,2006,CB,72.0,197,,Josh Lay,Pittsburgh,23.654794520547900,,4.48,40.5,16.0,,120.0,,
16091,2006,WR,73.63,201,,Greg Lee,Pittsburgh,21.53972602739730,,4.6,35.5,,4.09,114.0,6.8,
16092,2006,QB,76.88,223,,Matt Leinart,USC,22.983561643835600,,4.9,,,,,,
16093,2006,DT,73.13,309,,Jonathan Lewis,Virginia Tech,21.81095890410960,,4.99,33.5,24.0,4.4,111.0,7.4,
16094,2006,TE,78.38,261,,Marcedes Lewis,UCLA,21.958904109589000,,4.84,37.0,23.0,4.82,118.0,7.24,
16095,2006,SS,71.0,200,,Calvin Lowry,Penn State,23.221917808219200,,4.58,36.0,15.0,4.2,120.0,7.16,
16096,2006,QB,74.38,216,,Travis Lulay,Montana State,22.602739726027400,,4.74,35.0,,4.07,111.0,6.93,
16097,2006,RB,71.0,214,,Wali Lundy,Virginia,22.654794520547900,,4.52,35.0,18.0,4.36,111.0,6.99,
16098,2006,OG,75.63,334,,Deuce Lutui,USC,23.0,,5.46,28.0,26.0,4.76,97.0,8.04,
16099,2006,CB,71.75,200,,Antonio Malone,Toledo,22.276712328767100,,4.61,34.0,10.0,4.1,111.0,7.05,
16100,2006,C,75.63,300,,Nick Mangold,Ohio State,22.306849315068500,,5.09,27.5,24.0,4.36,104.0,7.47,
16101,2006,CB,70.75,202,,Danieal Manning,Abilene Christian (TX),23.736986301369900,,4.5,39.0,17.0,4.07,123.0,7.23,
16102,2006,WR,76.5,229,,Brandon Marshall,Central Florida,22.115068493150700,,4.54,37.0,28.0,4.09,120.0,7.05,
16103,2006,CB,71.13,189,,Richard Marshall,Frenso State (CA),21.39178082191780,,4.46,37.0,12.0,4.16,129.0,6.65,
16104,2006,CB,70.0,202,,Derrick Martin,Wyoming,20.96712328767120,,4.54,40.0,17.0,3.95,127.0,6.72,
16105,2006,QB,74.25,220,,Ingle Martin,Furman (SC),23.720547945205500,,4.72,36.0,,4.17,111.0,7.13,
16106,2006,OT,77.0,303,,Jimmy Martin,Virginia Tech,23.542465753424700,,5.26,31.0,25.0,,101.0,,
16107,2006,RB,71.38,210,,Wendell Mathis,Frenso State (CA),22.6,,4.54,33.0,20.0,4.22,117.0,6.93,
16108,2006,OG,74.38,306,,Fred Matua,USC,22.304109589041100,,5.04,24.5,28.0,4.76,93.0,7.87,
16109,2006,CB,73.5,198,,Marcus Maxey,Miami (FL),23.252054794520500,,4.5,41.5,14.0,,129.0,,
16110,2006,CB,71.25,197,,Dee McCann,West Virginia,23.03013698630140,,4.54,40.5,,4.38,122.0,7.35,
16111,2006,DT,73.5,302,,John McCargo,NC State,22.70958904109590,,5.19,30.5,25.0,4.48,110.0,7.79,
16112,2006,DE,74.38,262,,Stanley McClover,Auburn,21.38082191780820,,4.72,39.0,19.0,4.5,114.0,7.87,
16113,2006,ILB,72.63,242,,Tim McGarigle,Northwestern,22.526027397260300,,4.78,38.0,,4.07,118.0,7.09,
16114,2006,OLB,74.13,237,,Rocky McIntosh,Miami (FL),23.46849315068490,,4.65,41.5,18.0,,119.0,,
16115,2006,QB,74.0,198,,Reggie McNeal,Texas A&M,22.621917808219200,,4.43,32.0,,4.25,121.0,6.96,
16116,2006,OT,79.63,336,,Marcus McNeill,Auburn,22.465753424657500,,5.09,31.0,,5.0,98.0,8.19,
16117,2006,CB,70.13,196,,Gerrick McPhearson,Maryland,22.34794520547950,,4.46,41.5,18.0,,129.0,,
16118,2006,OT,78.13,312,,Paul McQuistan,Weber State (UT),23.013698630137000,,5.11,29.5,28.0,4.62,110.0,7.72,
16119,2006,OG,76.88,324,,Rob Meadow,Washington,22.75068493150690,,5.42,24.0,29.0,4.73,99.0,7.94,
16120,2006,SS,70.63,210,,Vincent Meeks,Texas Tech,,,4.91,33.0,11.0,,112.0,,
16121,2006,QB,73.0,210,,Erik Meyer,Eastern Washington,23.350684931506800,,4.7,32.5,,4.12,112.0,6.83,
16122,2006,FB,73.13,241,,Garrett Mills,Tulsa (OK),22.561643835616400,,4.65,35.5,23.0,4.05,111.0,6.81,
16123,2006,DE,75.5,259,,Jeremy Mincey,Florida,22.389041095890400,,4.78,33.5,27.0,4.25,116.0,6.99,
16124,2006,CB,71.13,190,,DeMario Minter,Georgia,22.202739726027400,,4.54,38.5,10.0,4.1,131.0,6.87,
16125,2006,WR,76.25,235,,Anthony Mix,Auburn,23.28767123287670,,4.5,31.5,,,111.0,,
16126,2006,C,75.0,312,,Will Montgomery,Virginia Tech,23.221917808219200,,5.12,29.5,35.0,4.43,104.0,7.4,
16127,2006,RB,69.75,210,,DonTrell Moore,New Mexico,23.60821917808220,,4.65,32.0,18.0,4.32,116.0,7.1,
16128,2006,WR,68.0,185,,Sinorice Moss,Miami (FL),22.350684931506800,,4.4,,,,,,
16129,2006,WR,76.25,213,,Martin Nance,Miami (OH),22.942465753424700,,4.58,33.5,,4.08,112.0,6.91,
16130,2006,OLB,72.13,232,,Terna Nande,Miami (OH),22.882191780821900,,4.55,39.0,41.0,4.11,124.0,6.97,
16131,2006,DE,75.38,250,,Javon Nanton,Miami (FL),23.273972602739700,,4.88,28.5,22.0,,108.0,,
16132,2006,CB,69.13,185,,Khalid Naziruddin,Texas Tech,,,4.69,38.5,17.0,,119.0,,
16133,2006,QB,76.0,226,,Barrick Nealy,Texas State-San Marcos,,,4.65,32.5,,4.26,114.0,6.94,
16134,2006,DT,76.13,338,,Haloti Ngata,Oregon,22.284931506849300,,5.18,31.5,37.0,4.65,110.0,7.95,
16135,2006,OLB,72.75,252,,A.J. Nicholson,Florida State,22.86027397260270,,4.9,,25.0,4.43,116.0,7.37,
16136,2006,DE,75.13,260,,Rob Ninkovich,Purdue,22.254794520547900,,4.93,34.5,23.0,4.18,116.0,6.96,
16137,2006,RB,71.63,210,,Jerious Norwood,Mississippi State,22.767123287671200,,4.4,36.5,15.0,4.25,122.0,6.81,
16138,2006,OT,78.63,344,,Ryan O'Callaghan,California,22.794520547945200,,5.4,25.0,21.0,,92.0,,
16139,2006,WR,73.0,205,,Ben Obomanu,Auburn,22.512328767123300,,4.45,38.0,,4.21,116.0,7.18,
16140,2006,OT,76.63,309,,Quinn Ojinnaka,Syracuse,22.03013698630140,,5.49,28.5,21.0,5.11,102.0,8.45,
16141,2006,QB,73.63,222,,Drew Olson,UCLA,23.07945205479450,,5.12,23.0,,4.42,97.0,,
16142,2006,CB,73.38,215,,Chijioke Onyenegecha,Oklahoma,,,4.58,34.5,16.0,,118.0,,
16143,2006,WR,74.13,198,,Jonathan Orr,Wisconsin,23.126027397260300,,4.47,35.5,,4.16,119.0,7.31,
16144,2006,DT,73.63,304,,Babatunde Oshinowo,Stanford,23.304109589041100,,5.32,32.0,33.0,4.54,105.0,7.87,
16145,2006,SS,72.38,239,,Jarrad Page,UCLA,21.53972602739730,,4.64,38.0,,4.14,127.0,6.68,
16146,2006,ILB,75.0,256,,Kai Parham,Virginia,,,5.04,35.0,30.0,4.33,116.0,7.35,
16147,2006,DT,74.75,307,,Domata Peko,Michigan State,21.432876712328800,,5.28,28.5,25.0,4.49,103.0,7.69,
16148,2006,OT,79.25,325,,Terrance Pennington,New Mexico,22.60821917808220,,5.39,28.5,28.0,,102.0,,
16149,2006,SS,70.88,206,,Charlie Peprah,Alabama,23.19178082191780,,4.7,37.5,15.0,4.09,119.0,6.81,
16150,2006,C,73.0,307,,Marvin Philip,California,24.24931506849320,,5.29,27.0,27.0,4.69,96.0,7.85,
16151,2006,QB,76.88,232,,Paul Pinegar,Frenso State (CA),24.153424657534200,,5.14,29.0,,4.49,110.0,7.36,
16152,2006,CB,71.25,182,,David Pittman,Northwestern State (LA),22.556164383561600,,4.49,36.0,14.0,4.23,128.0,,
16153,2006,TE,75.0,266,,Jason Pociask,Wisconsin,23.232876712328800,,4.88,32.5,23.0,4.3,115.0,7.31,
16154,2006,SS,73.63,224,,Bernard Pollard,Purdue,21.361643835616400,,4.6,36.5,,,131.0,,
16155,2006,TE,79.75,258,,Leonard Pope,Georgia,22.649315068493200,,4.67,37.5,22.0,4.67,118.0,7.47,
16156,2006,QB,76.63,233,,Quinton Porter,Boston,23.350684931506800,,4.72,33.5,,4.1,116.0,6.76,
16157,2006,C,74.13,300,,Donovan Raiola,Wisconsin,23.39178082191780,,5.57,25.0,20.0,4.97,90.0,8.17,
16158,2006,OG,76.88,334,,Troy Reddick,Auburn,22.394520547945200,,5.65,,21.0,4.82,,7.92,
16159,2006,WR,70.5,188,,Willie Reid,Florida State,23.624657534246600,,4.41,37.5,,4.26,117.0,7.06,
16160,2006,ILB,73.88,257,,Freddie Roach,Alabama,22.92054794520550,,4.96,34.0,,4.42,111.0,7.49,
16161,2006,ILB,72.38,231,,Dale Robinson,Arizona State,22.671232876712300,,4.84,33.0,18.0,4.3,108.0,7.29,
16162,2006,WR,71.88,188,,Cory Rodgers,Texas Christian,23.197260273972600,,4.66,33.5,,4.19,110.0,7.37,
16163,2006,OT,81.63,328,,Dennis Roland,Georgia,23.153424657534200,,5.3,,19.0,,,,
16164,2006,RB,66.25,201,,Cory Ross,Nebraska,23.616438356164400,,4.59,,15.0,,,,
16165,2006,RB,70.5,226,,Derrick Ross,Tarleton State (TX),22.34794520547950,,4.61,35.0,20.0,4.35,112.0,7.0,
16166,2006,C,75.5,301,,Pat Ross,Boston,23.136986301369900,,5.01,,23.0,,,,
16167,2006,WR,75.88,209,,Richie Ross,Nebraska-Kearney,23.684931506849300,,4.64,37.0,,4.29,120.0,6.95,
16168,2006,DE,75.25,267,,Frostee Rucker,USC,22.638356164383600,,4.94,29.5,,,110.0,,
16169,2006,OLB,73.25,236,,DeMeco Ryans,Alabama,21.767123287671200,,4.67,39.0,23.0,4.17,129.0,7.19,
16170,2006,FS,73.75,216,,Nate Salley,Ohio State,22.243835616438400,,4.64,40.0,14.0,4.15,123.0,6.79,
16171,2006,TE,77.38,254,,Tony Scheffler,Western Michigan,23.216438356164400,,4.57,33.5,17.0,4.01,115.0,6.81,
16172,2006,ILB,72.5,250,,Anthony Schlegel,Ohio State,25.17808219178080,,4.86,32.0,21.0,4.38,111.0,7.41,
16173,2006,OT,78.38,315,,Jonathan Scott,Texas,23.315068493150700,,5.34,24.5,,4.85,101.0,7.73,
16174,2006,OG,75.75,314,,Mark Setterstrom,Minnesota,22.16986301369860,,5.4,26.5,19.0,4.53,100.0,7.63,
16175,2006,QB,73.13,214,,D.J. Shockley,Georgia,23.117808219178100,,4.61,37.5,,4.17,121.0,7.07,
16176,2006,OLB,70.0,235,,Kevin Simon,Tennessee,22.895890410958900,,4.93,28.0,26.0,4.32,103.0,7.69,
16177,2006,FS,73.0,209,,Ko Simpson,South Carolina,22.484931506849300,,4.45,40.5,11.0,4.17,122.0,7.09,
16178,2006,OLB,71.13,231,,Ernie Sims,Florida State,21.361643835616400,,4.56,41.0,25.0,4.22,125.0,7.31,
16179,2006,FS,75.5,216,,Dwayne Slay,Texas Tech,21.86849315068490,,4.83,32.5,,,112.0,,
16180,2006,FS,72.13,194,,Anthony Smith,Syracuse,22.621917808219200,,4.71,41.0,18.0,4.35,125.0,6.75,
16181,2006,WR,74.13,213,,Brad Smith,Missouri,22.394520547945200,,4.51,39.5,,4.33,128.0,7.0,
16182,2006,SS,73.0,209,,Eric Smith,Michigan State,23.134246575342500,,4.63,40.0,21.0,4.1,127.0,6.89,
16183,2006,QB,76.75,216,,Kent Smith,Central Michigan,22.663013698630100,,4.64,35.0,,4.47,122.0,7.41,
16184,2006,DT,74.88,316,,Le Kevin Smith,Nebraska,23.78904109589040,,5.03,30.5,30.0,4.92,109.0,7.93,
16185,2006,WR,74.75,214,,Clinton Solomon,Iowa,22.53698630136990,,4.6,33.0,,4.46,114.0,7.17,
16186,2006,OG,75.5,324,,Isaac Sowells,Indiana,24.002739726027400,,5.19,28.5,20.0,4.98,101.0,8.13,
16187,2006,OG,76.75,352,,Charles Spencer,Pittsburgh,24.134246575342500,,5.31,,30.0,,,,
16188,2006,OG,75.5,313,,Jason Spitz,Louisville,23.375342465753400,,5.43,28.5,25.0,4.55,102.0,7.82,
16189,2006,DT,74.13,313,,Montavious Stanley,Louisville,24.567123287671200,,5.18,29.0,,4.6,106.0,8.06,
16190,2006,OG,77.13,300,,Dan Stevenson,Notre Dame,23.583561643835600,,5.39,24.5,24.0,4.59,100.0,7.58,
16191,2006,WR,76.38,217,,Maurice Stovall,Notre Dame,21.197260273972600,,4.59,35.0,,4.14,122.0,6.81,
16192,2006,OT,79.63,330,,Zach Strief,Northwestern,22.616438356164400,,5.45,21.0,19.0,4.83,94.0,8.01,
16193,2006,TE,78.5,268,,Quinn Sypniewski,Colorado,24.057534246575300,,4.8,32.5,20.0,4.52,114.0,7.09,
16194,2006,FB,71.88,254,,Naufahu Tahi,BYU,24.512328767123300,,4.88,29.0,35.0,4.7,101.0,7.72,
16195,2006,DE,73.63,252,,Darryl Tapp,Virginia Tech,21.638356164383600,,4.86,33.0,27.0,4.48,109.0,7.31,
16196,2006,OG,76.0,307,,Tony Tella,Miami (FL),,,5.2,24.5,24.0,4.84,97.0,8.17,
16197,2006,TE,75.13,252,,David Thomas,Texas,22.832876712328800,,4.72,37.5,19.0,4.34,113.0,7.05,
16198,2006,OT,77.5,337,,Joe Toledo,Washington,23.53972602739730,,5.14,,32.0,,,,
16199,2006,OT,77.75,303,,Michael Toudouze,Texas Christian,23.02191780821920,,5.12,26.5,23.0,4.7,100.0,7.45,
16200,2006,OLB,72.88,233,,Anthony Trucks,Oregon,22.424657534246600,,4.79,37.0,22.0,4.14,125.0,7.0,
16201,2006,OT,80.0,316,,Jeremy Trueblood,Boston,22.986301369863000,,5.31,27.5,20.0,4.68,96.0,7.82,
16202,2006,ILB,70.75,241,,Stephen Tulloch,NC State,21.336986301369900,,4.93,33.5,27.0,4.15,113.0,7.19,
16203,2006,OLB,75.75,235,,Cameron Vaughn,Louisiana State,22.183561643835600,,4.75,32.0,17.0,4.22,117.0,7.24,
16204,2006,QB,72.0,200,,Marcus Vick,Virginia Tech,22.123287671232900,,4.51,36.0,,4.08,117.0,6.94,
16205,2006,FB,72.3,245,,Lawrence Vickers,Colorado,22.991780821917800,,4.9,30.5,21.0,4.63,104.0,7.74,
16206,2006,WR,73.25,240,,Delanie Walker,Central Missouri State,21.726027397260300,,4.55,36.5,,,118.0,,
16207,2006,CB,71.75,205,,John Walker,USC,23.027397260274000,,4.65,40.0,,4.16,125.0,,
16208,2006,TE,75.63,261,,Cooper Wallace,Auburn,24.024657534246600,,4.83,29.0,21.0,4.21,105.0,7.29,
16209,2006,SS,73.13,218,,Scott Ware,USC,20.997260273972600,,4.72,37.0,15.0,4.25,115.0,7.05,
16210,2006,RB,67.88,201,,Leon Washington,Florida State,23.682191780821900,,4.49,32.5,17.0,4.37,105.0,6.94,
16211,2006,FS,76.8,211,,Pat Watkins,Florida State,23.378082191780800,,4.48,41.0,14.0,,133.0,,
16212,2006,WR,74.38,202,,Todd Watkins,BYU,22.86849315068490,,4.43,36.0,15.0,4.24,118.0,7.13,
16213,2006,DT,75.5,339,,Gabe Watson,Michigan,22.610958904109600,,5.29,25.0,36.0,4.8,96.0,8.28,
16214,2006,CB,70.75,183,,Dee Webb,Florida,21.4027397260274,,4.45,36.5,,,121.0,,
16215,2006,WR,74.13,211,,Jeff Webb,San Diego State,24.257534246575300,,4.43,37.0,,4.08,126.0,6.81,
16216,2006,OT,76.63,339,,Stefon Wheeler,Michigan State,23.63013698630140,,5.77,19.5,,4.86,73.0,8.09,
16217,2006,OT,76.75,304,,Guy Whimper,East Carolina (NC),22.956164383561600,,4.96,29.0,26.0,4.59,102.0,7.38,
16218,2006,RB,70.13,209,,Terrence Whitehead,Oregon,22.92876712328770,,4.73,30.5,,4.27,108.0,7.21,
16219,2006,QB,76.75,223,,Charlie Whitehurst,Clemson,23.745205479452100,,4.76,33.0,,4.11,112.0,7.0,
16220,2006,OT,77.0,309,,E.J. Whitley,Texas Tech,24.213698630137000,,5.37,25.0,16.0,4.79,101.0,7.53,
16221,2006,SS,70.1,204,,Donte Whitner,Ohio State,20.778082191780800,,4.44,40.0,18.0,,132.0,,
16222,2006,OT,79.0,334,,Andrew Whitworth,Louisiana State,24.394520547945200,,5.17,30.5,28.0,4.83,112.0,8.23,
16223,2006,ILB,75.0,233,,Gerris Wilkinson,Georgia Tech,23.08219178082190,,4.68,39.0,19.0,4.17,122.0,7.21,
16224,2006,WR,69.38,179,,Brandon Williams,Wisconsin,22.19178082191780,,4.5,34.5,38.0,4.07,115.0,6.87,
16225,2006,RB,69.0,214,,DeAngelo Williams,Memphis,23.027397260274000,,4.49,35.5,25.0,,121.0,,
16226,2006,OLB,72.3,236,,Jamar Williams,Arizona State,21.887671232876700,,4.63,37.0,,4.29,120.0,7.03,
16227,2006,ILB,75.0,245,,Leon Williams,Miami (FL),22.764383561643800,,4.6,,25.0,,,,
16228,2006,DE,74.4,269,,Mario Williams,NC State,21.254794520547900,,4.75,34.0,25.0,4.54,111.0,7.49,
16229,2006,TE,74.4,269,,T.J. Williams,NC State,23.610958904109600,,4.75,34.0,25.0,4.54,111.0,7.49,
16230,2006,WR,74.0,214,,Travis Wilson,Oklahoma,22.22739726027400,,4.53,36.5,,3.99,120.0,6.7,
16231,2006,DE,75.88,248,,Kamerion Wimbley,Florida State,22.55890410958900,,4.64,38.5,24.0,4.48,129.0,6.97,
16232,2006,OT,78.6,310,,Eric Winston,Miami (FL),22.46301369863010,,4.96,29.0,,4.44,108.0,7.47,
16233,2006,DT,77.13,300,,Rodrique Wright,Texas,21.75890410958900,,5.11,32.0,31.0,4.51,110.0,7.84,
16234,2006,DE,77.4,262,,James Wyche,Syracuse,24.043835616438400,,4.66,33.0,27.0,4.51,116.0,7.75,
16235,2006,QB,76.6,229,,Vince Young,Texas,22.964383561643800,,4.48,,,,,,
16236,2007,ILB,69.75,231,,Jon Abbate,Wake Forest,21.873972602739700,,5.05,38.5,26.0,4.33,115.0,7.12,
16237,2007,DE,76.25,267,,Victor Abiamiri,Notre Dame,21.2986301369863,,4.85,,25.0,,,,
16238,2007,DE,76.75,258,,Gaines Adams,Clemson,23.904109589041100,,4.67,35.0,,4.36,119.0,7.17,
16239,2007,FS,72.38,210,,Gerald Alexander,Boise State,22.846575342465800,,4.53,41.0,15.0,4.21,124.0,7.24,
16240,2007,OLB,72.88,228,,Rufus Alexander,Oklahoma,24.06027397260270,,4.8,35.0,25.0,4.3,117.0,7.06,
16241,2007,DT,75.38,304,,Jay Alford,Penn State,23.934246575342500,,5.21,25.5,,4.83,103.0,7.81,
16242,2007,TE,78.13,255,,Michael Allan,Whitworth (WA),23.65205479452060,,4.71,36.0,19.0,4.52,123.0,7.31,
16243,2007,OG,76.0,305,,Andy Alleman,Akron,23.45205479452060,,5.08,30.0,27.0,4.65,106.0,7.8,
16244,2007,WR,72.25,198,,Aundrae Allison,East Carolina (NC),22.854794520547900,,4.42,37.0,,,127.0,,
16245,2007,FB,74.25,247,,Cory Anderson,Tennessee,,,4.71,37.0,19.0,4.35,115.0,7.37,
16246,2007,FB,70.75,243,,Deon Anderson,Connecticut,24.265753424657500,,4.75,33.0,23.0,4.43,114.0,7.27,
16247,2007,DE,74.88,250,,Antwan Applewhite,San Diego State,21.336986301369900,,4.76,35.0,25.0,4.36,115.0,7.5,
16248,2007,CB,73.75,199,,Anthony Arline,Baylor,,,4.45,34.5,12.0,4.46,124.0,7.02,
16249,2007,DE,76.5,271,,Baraka Atkins,Miami (FL),22.594520547945200,,4.7,33.0,22.0,,111.0,,
16250,2007,CB,72.25,182,,Travarous Bain,Hampton (VA),23.55068493150690,,4.46,,10.0,,,,
16251,2007,WR,75.13,208,,Dallas Baker,Florida,24.47945205479450,,4.59,36.0,,4.19,129.0,6.69,
16252,2007,OT,76.0,300,,Allen Barbre,Missouri Southern State,22.863013698630100,,4.88,32.0,28.0,4.63,105.0,7.4,
16253,2007,OLB,72.63,240,,Antwan Barnes,Florida International,22.53698630136990,,4.46,35.0,31.0,4.32,122.0,7.29,
16254,2007,DE,74.88,266,,Dan Bazuin,Central Michigan,23.783561643835600,,4.81,30.0,25.0,4.75,109.0,7.09,
16255,2007,OLB,72.25,237,,Jon Beason,Miami (FL),22.2986301369863,,4.76,,19.0,,111.0,,
16256,2007,QB,74.13,215,,John Beck,BYU,25.7013698630137,,4.78,29.5,,4.17,111.0,6.81,
16257,2007,OG,73.63,313,,Josh Beekman,Boston,23.843835616438400,,5.4,25.5,24.0,4.81,93.0,8.24,
16258,2007,CB,72.88,196,,Fred Bennett,South Carolina,23.339726027397300,,4.49,38.5,17.0,4.3,125.0,6.67,
16259,2007,OG,76.38,316,,Nathan Bennett,Clemson,23.28767123287670,,5.69,26.5,34.0,5.04,90.0,8.15,
16260,2007,DE,75.63,261,,Larry Birdine,Oklahoma,23.575342465753400,,5.07,32.0,21.0,4.76,107.0,7.47,
16261,2007,ILB,73.88,239,,Desmond Bishop,California,22.775342465753400,,4.8,,33.0,,,,
16262,2007,OLB,73.63,240,,Quincy Black,New Mexico,23.17808219178080,,4.48,41.5,24.0,4.34,124.0,6.86,
16263,2007,OG,75.25,320,,Justin Blalock,Texas,23.36986301369860,,5.1,28.5,40.0,4.72,101.0,7.75,
16264,2007,RB,70.38,191,,Lorenzo Booker,Florida State,22.884931506849300,,4.5,35.5,26.0,,121.0,,
16265,2007,TE,78.5,252,,Kevin Boss,Western Oregon,23.30958904109590,,4.79,35.0,,4.41,116.0,6.96,
16266,2007,WR,74.25,221,,Dwayne Bowe,Louisiana State,22.613698630137000,,4.58,33.0,,4.35,125.0,6.81,
16267,2007,CB,71.5,189,,Tyron Brackenridge,Washington State,22.84109589041100,,4.72,,,,,,
16268,2007,OLB,75.75,254,,Stewart Bradley,Nebraska,23.5013698630137,,4.74,35.5,28.0,4.17,112.0,7.29,
16269,2007,RB,69.5,198,,Ahmad Bradshaw,Marshall,21.123287671232900,,4.61,34.0,,4.09,112.0,6.7,
16270,2007,DT,77.75,324,,Alan Branch,Michigan,22.34246575342470,,5.11,27.5,33.0,,107.0,,
16271,2007,WR,72.38,193,,Steve Breaston,Michigan,23.704109589041100,,4.48,33.0,,4.29,124.0,6.9,
16272,2007,DT,74.63,297,,Larry Brown,Oklahoma State,22.54794520547950,,5.24,27.0,22.0,4.81,108.0,7.67,
16273,2007,OT,77.5,323,,Levi Brown,Penn State,23.13150684931510,,5.42,25.5,31.0,4.89,97.0,7.87,
16274,2007,CB,70.63,190,,Tarell Brown,Texas,22.32054794520550,,4.47,33.5,17.0,4.37,111.0,7.0,
16275,2007,DE,77.75,268,,Mkristo Bruce,Washington State,22.545205479452100,,5.16,29.0,21.0,4.8,106.0,7.38,
16276,2007,RB,69.5,202,,Eldra Buckley,Chattanooga State,21.86027397260270,,4.61,35.5,14.0,4.43,120.0,7.71,
16277,2007,DE,73.88,259,,Noland Burchette,Virginia Tech,24.115068493150700,,4.73,,15.0,,,,
16278,2007,OLB,75.38,240,,Prescott Burgess,Michigan,23.15890410958900,,4.88,32.5,19.0,4.31,106.0,7.01,
16279,2007,DE,78.0,296,,Adam Carriker,Nebraska,22.991780821917800,,4.92,33.5,33.0,4.18,110.0,7.06,
16280,2007,TE,79.0,270,,Scott Chandler,Iowa,21.778082191780800,,4.83,30.0,16.0,4.32,111.0,7.26,
16281,2007,DT,74.5,309,,Jeremy Clark,Alabama,23.65753424657530,,5.06,29.0,29.0,4.82,104.0,7.78,
16282,2007,RB,70.25,218,,Thomas Clayton,Kansas State,23.019178082191800,,4.66,36.5,23.0,,121.0,,
16283,2007,WR,72.25,188,,David Clowney,Virginia Tech,21.82191780821920,,4.39,32.5,,4.15,123.0,7.0,
16284,2007,TE,74.63,257,,Daniel Coats,BYU,23.046575342465800,,4.98,30.0,34.0,4.43,111.0,7.07,
16285,2007,CB,72.63,190,,Michael Coe,Alabama State,23.378082191780800,,4.56,35.0,17.0,4.31,122.0,6.78,
16286,2007,DT,74.5,313,,Joe Cohen,Florida,22.90684931506850,,5.14,26.0,34.0,,,,
16287,2007,RB,69.88,207,,Alonzo Coleman,Hampton (VA),23.265753424657500,,4.5,,27.0,,120.0,,
16288,2007,CB,69.38,199,,Duane Coleman,Clemson,24.361643835616400,,4.59,35.5,18.0,4.51,120.0,7.18,
16289,2007,WR,70.75,184,,Jemalle Cornelius,Florida,22.72876712328770,,4.59,34.5,,4.3,123.0,6.99,
16290,2007,RB,71.5,206,,Jon Cornish,Kansas,,,4.65,34.0,,,118.0,7.09,
16291,2007,DE,75.63,272,,Tim Crowder,Texas,21.84109589041100,,4.72,30.5,32.0,4.32,111.0,7.28,
16292,2007,OLB,72.63,236,,Quinton Culberson,Mississippi State,21.53150684931510,,4.8,29.5,18.0,,113.0,,
16293,2007,SS,73.63,216,,Craig Dahl,North Dakota State,21.876712328767100,,4.58,35.0,17.0,4.26,122.0,6.69,
16294,2007,SS,70.88,216,,Jessie Daniels,Louisiana State,,,4.54,,25.0,,,,
16295,2007,RB,70.38,211,,Kenneth Darby,Alabama,24.353424657534200,,4.76,30.0,19.0,4.53,108.0,7.25,
16296,2007,C,76.13,302,,Doug Datish,Ohio State,23.756164383561600,,5.15,26.0,31.0,4.65,102.0,7.51,
16297,2007,ILB,69.38,239,,Buster Davis,Florida State,23.53698630136990,,4.51,35.5,24.0,4.37,115.0,6.66,
16298,2007,WR,70.25,181,,Chris Davis,Florida State,23.276712328767100,,4.51,35.5,15.0,4.14,115.0,6.66,
16299,2007,DE,74.63,249,,Victor DeGrate,Oklahoma State,22.23013698630140,,4.8,,19.0,,,,
16300,2007,ILB,76.63,250,,Zak DeOssie,Brown,22.942465753424700,,4.61,34.5,26.0,4.22,122.0,6.89,
16301,2007,OT,78.5,315,,Chris Denman,Frenso State (CA),23.572602739726000,,5.65,27.5,21.0,4.92,97.0,8.1,
16302,2007,OG,75.0,306,,Tim Duckworth,Auburn,24.635616438356200,,5.44,25.0,20.0,4.78,94.0,8.26,
16303,2007,ILB,72.88,230,,Justin Durant,Hampton (VA),21.613698630137000,,4.55,36.0,25.0,4.09,121.0,6.77,
16304,2007,DT,72.88,328,,Quintin Echols,Kansas State,,,5.43,,25.0,,,,
16305,2007,QB,76.13,231,,Trent Edwards,Stanford,23.50958904109590,,4.78,,19.0,4.46,,7.14,
16306,2007,OLB,74.5,238,,Earl Everett,Florida,22.394520547945200,,4.89,32.0,19.0,,113.0,,
16307,2007,WR,77.75,209,,Aaron Fairooz,Central Arkansas,,,4.52,36.0,,4.27,125.0,6.89,
16308,2007,WR,71.25,174,,Yamon Figurs,Kansas State,24.312328767123300,,4.34,,,4.21,123.0,6.85,
16309,2007,WR,74.13,211,,Joel Filani,Texas Tech,23.4027397260274,,4.55,32.5,17.0,,117.0,,
16310,2007,DE,75.63,249,,Jacob Ford,Central Arkansas,23.78904109589040,,4.68,,19.0,,,,
